fid,MS_ID,TF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,N_TFlossR_2kiw,N_TFlossR_2ktw,N_TFlossR_2kmw,TFResident_lossR,TFDaynight_lossR,TFAB5k_NOR,TFABC_NOR,kmeans_cluster,distance_to_assigned_centroid
47111,47111,0.64921079587402,4192,0,False,-1.0,-0.53505757947572,-0.903930131004367,-0.941666666666667,-0.667970787689098,0.657147092610204,0.0335926207373927,2,3.0046302708992325
47112,47112,0.641615522241594,4193,0,False,-1.0,-0.559545287915544,-0.895454545454546,-0.492753623188406,-0.940958164642375,0.673564395331585,0.0337691942244323,2,2.702873713856488
47113,47113,0.564410156830156,4194,0,False,-0.556859917445102,-0.550831834675479,-0.9,-0.31006160164271,-0.940958164642375,0.680484520201136,0.0353480690499588,2,2.393878644821779
47114,47114,0.645522745930289,4195,0,False,-1.0,-0.541366597679714,-0.895454545454546,-0.492753623188406,-0.940958164642375,0.694490339439356,0.0332300418205602,2,2.678753489247175
47115,47115,0.685871509342344,4196,0,False,-1.0,-0.528754833143336,-0.898058252427185,-0.973929236499069,-0.957383177570094,0.714657231880027,0.0332346977505482,2,3.385738648492353
47116,47116,0.550561380145933,4197,1,True,-1.0,-0.536391467630267,-0.901162790697674,,0.0,0.737162056329336,0.0347477174420179,1,1.2206525606885366
47117,47117,0.554976429740635,4198,1,True,-1.0,-0.539368198584801,-0.89873417721519,,0.0,0.745826613832278,0.0387036456707258,1,1.2434099879003053
47118,47118,0.55510979371805,4199,1,True,-1.0,-0.539368198584801,-0.896774193548387,,0.0,0.747730343565983,0.0386104218736419,1,1.2479774847835527
47119,47119,0.571735527097003,4200,1,True,-1.0,-0.624373932158119,-0.9,,0.0,0.755660943420355,0.0383181878766259,1,1.2984607218026678
47120,47120,0.572941320332911,4201,1,True,-1.0,-0.611225333123204,-0.904761904761905,,0.0,0.763474500594957,0.0400381867380986,1,1.3160286121180271
47121,47121,0.571986577348524,4202,2,True,-1.0,-0.596402575708694,-0.898550724637681,,,0.775574348004618,0.0404882138312822,1,1.342595368612483
47122,47122,0.581049881847758,4203,2,True,-1.0,-0.638585034607671,-0.890625,,,0.792930535800544,0.0431346130335233,1,1.4058024332072632
47123,47123,0.588214109568266,4204,2,True,-1.0,-0.663238930962756,-0.8984375,,,0.80147303266232,0.0480821941914429,1,1.4443464464957052
47124,47124,0.710656590631208,4205,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0301295012693913,3,1.653195277111995
47125,47125,0.708075166681314,4206,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0292265668018727,3,1.655893048094879
47337,47337,0.75,4207,2,True,1.0,1.0,1.0,,,1.0,0.185113825775284,3,2.801649821809243
47338,47338,0.759265220365785,4208,1,True,1.0,1.0,1.0,,-1.0,1.0,0.183596556813635,3,2.067753889377954
47339,47339,0.526037481554513,4209,1,True,-1.0,-0.366751205116554,-0.289473684210526,,0.0,1.0,0.182482584300212,2,1.3414081283363943
47350,47350,0.318173348471985,4210,0,False,0.0,-0.397132587694409,-0.874015748031496,0.0,0.0,0.536407226369901,0.0639023881355784,1,0.8358963081452692
47351,47351,0.312953476447403,4211,0,False,0.0,-0.371616837028608,-0.8714859437751,0.0,0.0,0.534595461213721,0.0632627012796191,1,0.8347918297490986
47352,47352,0.31730768234951,4212,0,False,0.0,-0.397976651544929,-0.876,0.0,0.0,0.532153104152233,0.0617300892629585,1,0.8298479436881272
47353,47353,0.31548444072172,4213,0,False,0.0,-0.397976651544929,-0.870445344129555,0.0,0.0,0.529430655615666,0.0603305489787179,1,0.8236444669828049
47354,47354,0.314440311644601,4214,0,False,0.0,-0.397976651544929,-0.869387755102041,0.0,0.0,0.526741303844493,0.0590056362679,1,0.8196496988505264
47355,47355,0.313466204243675,4215,0,False,0.0,-0.397976651544929,-0.869387755102041,0.0,0.0,0.523735885409018,0.0575335935118388,1,0.8159768060602643
47356,47356,0.312187549999627,4216,0,False,0.0,-0.404393613974876,-0.873303167420814,0.0,0.0,0.514242851307887,0.0534199696258991,1,0.8086511080333876
47357,47357,0.310811341062093,4217,0,False,0.0,-0.404393613974876,-0.875576036866359,0.0,0.0,0.508772568092344,0.0509201254738722,1,0.8058418094031605
47358,47358,0.304774744701689,4218,0,False,0.0,-0.377875556137501,-0.8743961352657,0.0,0.0,0.50428179783198,0.0494442301321926,1,0.8055154653744404
47359,47359,0.302461175359776,4219,0,False,0.0,-0.377875556137501,-0.869346733668342,0.0,0.0,0.499560692818426,0.0477174759422127,1,0.8021533575190876
47360,47360,0.30128198766341,4220,0,False,0.0,-0.377875556137501,-0.871657754010695,0.0,0.0,0.494755082390228,0.0459870159606644,1,0.8024207707989298
47361,47361,0.298761430157917,4221,0,False,0.0,-0.377875556137501,-0.865168539325843,0.0,0.0,0.490344191772304,0.0446160675986692,1,0.7999763941996556
47362,47362,0.295726534330912,4222,0,False,0.0,-0.377875556137501,-0.856287425149701,0.0,0.0,0.485515837515131,0.0430337536173142,1,0.7973204377254681
47363,47363,0.293357320367143,4223,0,False,0.0,-0.377875556137501,-0.851851851851852,0.0,0.0,0.480366293515195,0.0414907448941109,1,0.7972031835634669
47364,47364,0.292829779815512,4224,0,False,0.0,-0.391283405287758,-0.847133757961783,0.0,0.0,0.473874015233112,0.0395288348989051,1,0.7971862370047933
47365,47365,0.285858588191002,4225,0,False,0.0,-0.374683037142145,-0.835616438356164,0.0,0.0,0.466426749371053,0.0375115748102812,1,0.7995902456243874
47366,47366,0.272593312906782,4226,0,False,0.0,-0.31505575478958,-0.829787234042553,0.0,0.0,0.459016421158418,0.0357865823395327,1,0.8162526671243063
47367,47367,0.261507225225613,4227,0,False,0.0,-0.268530366104656,-0.813953488372093,0.0,0.0,0.457054527741262,0.035922574613633,1,0.8307142267147182
47368,47368,0.260597610612379,4228,0,False,0.0,-0.280935745671677,-0.804878048780488,0.0,0.0,0.452347092262516,0.0345573094640642,1,0.8277985558599426
47369,47369,0.252048664329371,4229,1,True,0.0,-0.246449289700899,-0.80327868852459,,0.0,0.444363765045652,0.0327231361696299,1,0.8511869611291902
47417,47417,0.771884170451035,4230,0,False,-1.0,-0.920985512811879,-1.0,-0.571428571428571,0.0,0.999476293997029,0.0379816161247517,2,1.9541857974025874
47418,47418,0.788120411683901,4231,0,False,-1.0,-0.919671903902314,-1.0,-0.571428571428571,-0.389448725548311,1.0,0.0366734873928719,2,1.9827568657556411
47419,47419,0.68910900896353,4232,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0361386614185169,3,1.636077525345981
47420,47420,0.68910900896353,4233,1,True,,-1.0,-1.0,-1.0,-1.0,1.0,0.0372663613060814,2,3.4470804237549872
47421,47421,0.68910900896353,4234,1,True,,-1.0,-1.0,-1.0,-1.0,1.0,0.0376713651757244,2,3.4462850406310657
47422,47422,0.689689594062897,4235,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0380172763453666,3,1.6310290051818102
47423,47423,0.689771233573476,4236,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0386604330135425,3,1.629334241572941
47424,47424,0.691407238310506,4237,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0388327622227881,3,1.6288830687131324
47425,47425,0.691407238310506,4238,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0388235375052095,3,1.6289071884491386
47426,47426,0.63926339749425,4239,1,True,,-1.0,-1.0,-0.705882352941177,-1.0,1.0,0.0381809242877489,2,2.9594359293758994
47427,47427,0.678054788629503,4240,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0366562445475058,3,1.6346720320310044
47428,47428,0.678054788629503,4241,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0459117653372932,3,1.6114320853673423
47437,47437,0.350604925618839,4242,3,True,,-0.524691775069129,-0.904761904761905,,,0.631869765482013,0.0587631876431653,1,0.971740555539757
47438,47438,0.348453006112856,4243,3,True,,-0.524691775069129,-0.904761904761905,,,0.628669334244743,0.0541295521184828,1,0.9595629916605952
47439,47439,0.346548576238948,4244,3,True,,-0.524691775069129,-0.904761904761905,,,0.625103496638429,0.0511312960111045,1,0.9499287260224307
47440,47440,0.342421074479461,4245,3,True,,-0.507762493583533,-0.904761904761905,,,0.622340343749182,0.0492286133109221,1,0.9387476186134368
47441,47441,0.340526123956464,4246,3,True,,-0.507762493583533,-0.9,,,0.620000932036344,0.0474732088132814,1,0.9313687353109988
47442,47442,0.308503561583776,4247,3,True,,-0.507762493583533,-0.714285714285714,,,0.617665087044864,0.0456805068947016,1,0.8870070281754742
47443,47443,0.307229843582079,4248,3,True,,-0.507762493583533,-0.714285714285714,,,0.614923043206209,0.0435897304134698,1,0.8811332868011916
47444,47444,0.299915806469478,4249,3,True,,-0.470802081397668,-0.714285714285714,,,0.612452208762685,0.0420367351582195,1,0.8683060763272349
47445,47445,0.285339707482271,4250,3,True,,-0.390895875604833,-0.714285714285714,,,0.609781505225516,0.0401620484878236,1,0.8593394795706376
47446,47446,0.284500493141111,4251,3,True,,-0.390895875604833,-0.714285714285714,,,0.608002853917986,0.0394078367648633,1,0.8562597248016666
47447,47447,0.282965405995165,4252,3,True,,-0.390895875604833,-0.714285714285714,,,0.604633049183754,0.0375012969480117,1,0.8507125340113465
47448,47448,0.282491097000652,4253,3,True,,-0.390895875604833,-0.714285714285714,,,0.603593207827411,0.0370300844764281,1,0.8490784397255009
47449,47449,0.254554665890235,4254,3,True,,-0.226631980581528,-0.714285714285714,,,0.602320255334859,0.0362285707260968,1,0.8965000565100895
47450,47450,0.254089544539604,4255,3,True,,-0.226631980581528,-0.714285714285714,,,0.601291593604318,0.0357921296413613,1,0.8950456202084169
47484,47484,0.500395325563584,4256,0,False,-1.0,-0.307813027421112,-0.274223034734918,-0.0261194029850746,0.0,0.965603829647038,0.0189434034273814,2,1.5610185591382242
47485,47485,0.497401406261972,4257,0,False,-1.0,-0.304445874759948,-0.282082324455206,-0.0409683426443203,0.0,0.945595210337671,0.0152845429109947,2,1.5643245077497825
47520,47520,0.297992653504908,4258,0,False,0.0,-0.317239476391728,-0.354166666666667,-0.0055617352614015,0.0,0.852000330499006,0.267294406510815,2,1.5784757154762603
47521,47521,0.300250457698943,4259,0,False,0.0,-0.324441160688394,-0.36231884057971,-0.0055617352614015,0.0,0.851188454793023,0.267197273553492,2,1.5731886884210602
47522,47522,0.298755564979976,4260,0,False,0.0,-0.316255192681013,-0.363372093023256,-0.0055617352614015,0.0,0.850369125476898,0.267121747881124,2,1.575793877796638
47523,47523,0.300229535935279,4261,0,False,0.0,-0.316255192681013,-0.374285714285714,-0.0047080979284369,0.0,0.849557583138052,0.267423547460592,2,1.5755555875578262
47524,47524,0.300545913862071,4262,0,False,0.0,-0.316255192681013,-0.378917378917379,0.0,0.0,0.849137099166981,0.266692671335529,2,1.572682007568105
47525,47525,0.298876680522626,4263,0,False,0.0,-0.30847219864005,-0.379603399433428,0.0,0.0,0.84787334440383,0.266344615127433,2,1.5738705753483935
47526,47526,0.29810709499625,4264,0,False,0.0,-0.30847219864005,-0.378531073446328,0.0,0.0,0.846249917182872,0.267439465502192,2,1.5824113534218163
47527,47527,0.298852295435056,4265,0,False,0.0,-0.30847219864005,-0.38375350140056,0.0,0.0,0.845906150227637,0.267262103984664,2,1.5799871663538723
47528,47528,0.301449327272293,4266,0,False,0.0,-0.30847219864005,-0.38375350140056,0.0,-0.0482758620689655,0.845357014271021,0.267139568229004,2,1.5487777037363029
47529,47529,0.29966644882943,4267,0,False,0.0,-0.299661406443523,-0.38375350140056,0.0,-0.0482758620689655,0.844588208481564,0.267339228040405,2,1.5540651993892427
47530,47530,0.299640899041616,4268,0,False,0.0,-0.299661406443523,-0.385474860335196,0.0,-0.0482758620689655,0.843828036739171,0.267605011827335,2,1.555869257444549
47531,47531,0.299141557807403,4269,0,False,0.0,-0.299661406443523,-0.384401114206128,0.0,-0.0482758620689655,0.84311874214326,0.267237869001323,2,1.5541875205160622
47532,47532,0.297568199999414,4270,0,False,0.0,-0.299661406443523,-0.379781420765027,0.0,-0.0440251572327044,0.84153189892477,0.267872116571028,2,1.5631596587149776
47533,47533,0.296788917944743,4271,0,False,0.0,-0.299661406443523,-0.379032258064516,0.0,-0.0440251572327044,0.839996264023166,0.268512715039056,2,1.5687296721434028
47534,47534,0.29574556650084,4272,0,False,0.0,-0.292664694199889,-0.383783783783784,0.0,-0.0421686746987952,0.838456049964547,0.269221505198257,2,1.5770253966503573
47535,47535,0.293775842033868,4273,0,False,0.0,-0.292664694199889,-0.376,0.0,-0.0421686746987952,0.836926527780911,0.269993173469146,2,1.585496935587503
47536,47536,0.292503295429064,4274,0,False,0.0,-0.285987198388334,-0.379310344827586,0.0,-0.0421686746987952,0.835329749073903,0.270928686829564,2,1.5946748173683045
47537,47537,0.288987243512648,4275,0,False,0.0,-0.285987198388334,-0.378590078328982,0.0,0.0,0.833716290122297,0.272404831491912,2,1.6324467947661525
47538,47538,0.288194949550146,4276,0,False,0.0,-0.285987198388334,-0.376288659793814,0.0,0.0,0.832815962926679,0.273156598931002,2,1.6387190087012156
47539,47539,0.286924786066308,4277,0,False,0.0,-0.285987198388334,-0.371134020618557,0.0,0.0,0.832005286937345,0.273349849239966,2,1.6420437755048563
47540,47540,0.28354866973372,4278,0,False,0.0,-0.285987198388334,-0.35509138381201,0.0,0.0,0.830414156035968,0.275029401235721,2,1.6590436268583344
47541,47541,0.282604435284115,4279,0,False,0.0,-0.285987198388334,-0.351706036745407,0.0,0.0,0.829592471532799,0.275712371661784,2,1.6652089449115022
47542,47542,0.282224737424183,4280,0,False,0.0,-0.285987198388334,-0.351706036745407,0.0,0.0,0.828761934450236,0.276416500167871,2,1.6705062507145907
47543,47543,0.28154706549261,4281,0,False,0.0,-0.285987198388334,-0.35,0.0,0.0,0.827909165875745,0.277066762075327,2,1.6759902531770074
47545,47545,0.925606475333954,4282,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.690793448214099,3,5.290639612437069
47546,47546,0.898821004464058,4283,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.570476579971612,3,4.285383524653339
47547,47547,0.898932860281841,4284,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.570771799910881,3,4.287829506855598
47548,47548,0.859314113406007,4285,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.570241343430773,3,4.283434611719664
47549,47549,0.859066803286556,4286,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.570162177544805,3,4.282778747574823
47550,47550,0.839462174091132,4287,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.570146081142084,3,4.282645395108534
47551,47551,0.788405957162966,4288,0,False,-1.0,-0.930770635562419,-0.878787878787879,-1.0,-0.441801189464741,0.982283096199541,0.0544661355878349,2,2.7931408489393164
47552,47552,0.799369535086802,4289,0,False,-1.0,-0.932377706490471,-0.941834451901566,-1.0,-0.37488106565176,0.992522657392617,0.0537568578538872,2,2.776259510203384
47553,47553,0.800777704084345,4290,0,False,-1.0,-0.931313446099505,-0.944055944055944,-1.0,-0.37488106565176,0.996832439932899,0.0535224556313046,2,2.778569108740028
47554,47554,0.635895320284812,4291,1,True,,-0.929273951088416,-0.951501154734411,-1.0,-0.37488106565176,1.0,0.0536465565848965,2,2.694555858779602
47555,47555,0.67467353949457,4292,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0529332804601936,3,1.5962552922939701
47556,47556,0.67467353949457,4293,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0534751882318383,3,1.5951740633486478
47557,47557,0.67467353949457,4294,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0535736722747117,3,1.5949789653674198
47558,47558,0.67118134363185,4295,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0535041168958254,3,1.595116710645963
47559,47559,0.67118134363185,4296,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0535367284698818,3,1.5950521009474852
47560,47560,0.67118134363185,4297,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0536575444662497,3,1.5948131534504457
47561,47561,0.67118134363185,4298,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0537749927404987,3,1.5945814885292002
47562,47562,0.67118134363185,4299,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0539426600854135,3,1.594251830290141
47563,47563,0.66754303092089,4300,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.054239397821648,3,1.5936714676010184
47564,47564,0.66754303092089,4301,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0542552874381415,3,1.593640501134396
47565,47565,0.66754303092089,4302,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0551553600125663,3,1.5919047794230883
47566,47566,0.66754303092089,4303,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0553997431101684,3,1.5914397506167894
47567,47567,0.781914478248713,4304,0,False,-1.0,-0.87035352316401,-0.800438596491228,-1.0,-1.0,0.991655225754631,0.154418542782821,2,3.3582977482121965
47568,47568,0.797342092913079,4305,0,False,-1.0,-0.901125437266933,-0.848758465011287,-1.0,-1.0,0.993943055243281,0.154615652611043,2,3.373416484146138
47569,47569,0.803294314214914,4306,0,False,-1.0,-0.929654771569694,-0.851851851851852,-1.0,-1.0,0.995183324235747,0.153635277120694,2,3.381490519817646
47570,47570,0.805657298345869,4307,0,False,-1.0,-0.928502346471106,-0.867788461538462,-1.0,-1.0,0.99667992596018,0.152765277490242,2,3.3836446223569565
47571,47571,0.810174334074036,4308,0,False,-1.0,-0.928355312371284,-0.890274314214464,-1.0,-1.0,0.998358377007708,0.152226670591493,2,3.3876234612042944
47572,47572,0.815497879020788,4309,0,False,-1.0,-0.92951244388579,-0.936386768447837,-1.0,-1.0,1.0,0.1520092616017,2,3.397033226221554
47573,47573,0.770280778071662,4310,1,True,-1.0,-1.0,-1.0,-1.0,,1.0,0.150857271044353,2,2.743001625046837
47574,47574,0.814488987240307,4311,0,False,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.152911597120717,2,3.433026555714069
47575,47575,0.783430404110321,4312,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.152370775596592,3,1.322822216348751
47576,47576,0.761355940044271,4313,1,True,1.0,1.0,1.0,,-1.0,1.0,0.152167000416284,3,1.9840835776180117
47577,47577,0.91517296404932,4314,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.148219416830771,3,1.3099620729894064
47578,47578,0.91517296404932,4315,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.147975114945601,3,1.3092320092570089
47579,47579,0.91517296404932,4316,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.147935905679838,3,1.3091151172103828
47580,47580,0.917098093964749,4317,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.14774396244145,3,1.3085440065702258
47581,47581,0.917098093964749,4318,0,False,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.147662839887812,2,3.4304736285130883
47758,47758,0.673133924874995,4319,0,False,-1.0,-0.637050660789257,-0.918032786885246,-0.0205696202531646,-0.0512820512820513,0.962919604545777,0.339589050879289,2,2.1607561092053102
47759,47759,0.671885567618849,4320,0,False,-1.0,-0.637050660789257,-0.910714285714286,-0.018413597733711,-0.0512820512820513,0.963112753214425,0.339083804406545,2,2.1558333424068095
47760,47760,0.671767729338168,4321,0,False,-1.0,-0.637050660789257,-0.910714285714286,-0.018413597733711,-0.0512820512820513,0.962928973228924,0.338305800362583,2,2.1500848156595747
47761,47761,0.670382244195863,4322,0,False,-1.0,-0.637050660789257,-0.909090909090909,-0.0177595628415301,-0.0512820512820513,0.961979830838536,0.337213966052382,2,2.1416271945562
47762,47762,0.66964522882295,4323,0,False,-1.0,-0.637050660789257,-0.907407407407407,-0.0165184243964422,-0.0421052631578947,0.960434206111331,0.337332836627763,2,2.145729863844127
47763,47763,0.618176043518236,4324,0,False,-1.0,-0.637050660789257,-0.907407407407407,-0.0182072829131653,-0.0421052631578947,0.742276411352249,0.285406796988232,2,1.8935637692282323
47764,47764,0.61812497609892,4325,0,False,-1.0,-0.637050660789257,-0.907407407407407,-0.0182072829131653,-0.0421052631578947,0.742336751749904,0.284524949841398,2,1.8880087609032832
47765,47765,0.618028809259557,4326,0,False,-1.0,-0.637050660789257,-0.907407407407407,-0.0177353342428377,-0.0421052631578947,0.74235624659094,0.283517066708619,2,1.8819681140526918
47766,47766,0.61761710521567,4327,0,False,-1.0,-0.637050660789257,-0.905660377358491,-0.0182328190743338,-0.0421052631578947,0.742443830949866,0.281887069923067,2,1.8709819788782667
47767,47767,0.56491648762681,4328,0,False,-1.0,-0.621141695318843,-0.903846153846154,-0.0192878338278932,0.0,0.649459978886393,0.210462363122811,2,1.7001780910040454
