street_id,cluster_id_PF,cluster_id_TF,is_conflict
1267,6,4,True
1427,2,1,True
1428,2,1,True
1429,2,1,True
1430,2,1,True
1431,2,1,True
1432,2,1,True
1433,2,1,True
1434,2,1,True
1435,2,1,True
1436,2,1,True
1437,2,1,True
2068,12,8,True
2070,10,8,True
2071,13,-1,True
2073,11,-1,True
2074,10,-1,True
2075,13,10,True
2076,10,-1,True
2077,11,-1,True
2078,10,9,True
2079,13,-1,True
2080,13,-1,True
2081,13,-1,True
2082,10,8,True
2083,10,8,True
2084,13,9,True
2085,-1,8,True
2086,10,9,True
2087,10,9,True
2088,10,8,True
2089,13,9,True
2091,10,8,True
2092,10,8,True
2093,12,-1,True
2094,12,-1,True
2095,13,10,True
2096,10,9,True
2098,13,9,True
2100,13,9,True
2101,13,-1,True
2102,10,-1,True
2103,13,10,True
2104,11,-1,True
2105,11,10,True
2106,10,9,True
2107,13,10,True
2108,10,8,True
2109,13,10,True
2110,11,9,True
2111,13,10,True
2112,13,10,True
2113,14,8,True
2114,11,10,True
2115,12,8,True
2116,10,8,True
2117,-1,10,True
2118,13,-1,True
2119,14,8,True
2120,10,9,True
2121,11,9,True
2122,11,-1,True
2123,13,9,True
2124,13,8,True
2125,12,-1,True
2126,13,10,True
2127,13,10,True
2128,12,8,True
2129,12,8,True
2130,13,10,True
2131,13,-1,True
2132,14,8,True
2133,10,8,True
2134,13,9,True
2135,12,-1,True
2136,10,8,True
2137,10,9,True
2138,14,9,True
2139,12,-1,True
2140,11,-1,True
2141,13,10,True
2142,13,9,True
2143,13,8,True
2144,13,9,True
2145,13,8,True
2146,11,9,True
2147,12,-1,True
2148,14,9,True
2149,11,-1,True
2151,13,-1,True
2152,14,-1,True
2154,6,4,True
2155,6,4,True
2156,6,4,True
2157,6,4,True
2158,6,4,True
2159,6,4,True
2160,6,4,True
2161,6,4,True
2162,6,4,True
2163,6,4,True
2164,6,4,True
2165,6,4,True
2166,12,8,True
2167,13,10,True
2168,11,8,True
2169,14,9,True
2170,13,-1,True
2171,12,10,True
2172,-1,9,True
2173,-1,9,True
2174,-1,9,True
2175,-1,10,True
2176,-1,9,True
2177,-1,10,True
2178,-1,10,True
2180,-1,9,True
2181,-1,8,True
2182,-1,8,True
2183,-1,10,True
2185,2,1,True
2186,2,1,True
2187,2,1,True
2188,2,1,True
2189,2,1,True
2190,2,1,True
2191,2,1,True
2192,2,1,True
2193,2,1,True
2194,2,1,True
2195,2,1,True
2196,2,1,True
2197,2,1,True
2198,2,1,True
2199,2,1,True
2200,2,1,True
2201,2,1,True
2202,2,1,True
2203,2,1,True
2204,2,1,True
2205,2,1,True
2206,2,1,True
2207,2,1,True
2208,2,1,True
2209,2,1,True
2210,2,1,True
2211,2,1,True
2212,2,1,True
2213,2,1,True
2214,2,1,True
2215,2,1,True
2216,2,1,True
2217,2,1,True
2218,2,1,True
2219,2,1,True
2220,2,1,True
2221,2,1,True
2222,2,1,True
2223,2,1,True
2224,2,1,True
2225,2,1,True
2226,2,1,True
2227,2,1,True
2228,2,1,True
2229,2,1,True
2230,2,1,True
2231,2,1,True
2232,2,1,True
2233,2,1,True
2234,-1,10,True
2235,-1,10,True
2236,-1,8,True
2237,-1,10,True
2238,-1,8,True
2239,-1,9,True
2241,-1,9,True
2242,-1,10,True
2244,-1,8,True
2245,-1,10,True
2246,-1,10,True
2248,-1,8,True
2249,-1,10,True
2250,-1,10,True
2251,13,9,True
3029,6,4,True
3030,6,4,True
3031,6,4,True
3032,6,4,True
3033,6,4,True
3034,6,4,True
3035,6,4,True
3036,6,4,True
3037,6,4,True
3038,6,4,True
3039,6,4,True
3040,6,4,True
3041,6,4,True
3042,6,4,True
3043,6,4,True
3044,6,4,True
3045,6,4,True
3046,6,4,True
3047,6,4,True
3048,6,4,True
3049,6,4,True
3050,6,4,True
3051,6,4,True
3052,6,4,True
3053,6,4,True
3054,6,4,True
3055,6,4,True
3056,6,4,True
3057,6,4,True
3058,6,4,True
3059,6,4,True
3060,6,4,True
3061,6,4,True
3062,6,4,True
3063,6,4,True
3064,6,4,True
3065,6,4,True
3066,6,4,True
3067,6,4,True
3068,6,4,True
3069,6,4,True
3070,6,4,True
3071,6,4,True
3072,6,4,True
3073,6,4,True
3074,6,4,True
3075,6,4,True
3076,6,4,True
3077,6,4,True
3078,6,4,True
3079,6,4,True
3308,4,2,True
3317,10,8,True
3318,14,9,True
3319,-1,10,True
3320,13,10,True
3322,11,8,True
3323,13,8,True
3324,4,2,True
3325,4,2,True
3391,11,8,True
3392,-1,10,True
3393,11,10,True
3395,12,9,True
3396,10,-1,True
3397,13,9,True
3398,4,2,True
3399,4,2,True
3400,4,2,True
3401,-1,9,True
3403,-1,10,True
3405,-1,9,True
3406,-1,9,True
3407,4,2,True
3443,14,9,True
3444,13,9,True
3445,-1,10,True
3446,13,8,True
3447,12,8,True
3448,10,9,True
3449,13,10,True
3450,4,2,True
3451,14,8,True
3452,12,8,True
3454,14,-1,True
3455,11,8,True
3456,13,9,True
3457,11,9,True
3458,10,8,True
3459,11,-1,True
3539,10,8,True
3540,13,8,True
3541,13,10,True
3542,11,10,True
3543,4,2,True
3556,-1,10,True
3557,-1,8,True
3558,14,8,True
3559,12,10,True
3560,10,9,True
3561,13,-1,True
3562,14,9,True
3563,11,10,True
3564,10,8,True
3565,14,-1,True
3566,14,9,True
3567,12,8,True
3569,14,-1,True
3570,13,8,True
3571,-1,9,True
3572,10,8,True
3573,12,-1,True
3574,13,9,True
3575,4,2,True
3576,6,4,True
3577,6,4,True
3579,4,2,True
3580,14,9,True
3581,13,10,True
3660,10,8,True
3661,13,10,True
3662,4,2,True
3663,13,10,True
3664,-1,10,True
3666,10,9,True
3667,2,1,True
3668,2,1,True
3669,2,1,True
3731,12,-1,True
3732,4,2,True
3733,-1,10,True
3735,4,2,True
3748,4,2,True
3749,13,9,True
3750,11,9,True
3751,10,9,True
3752,13,10,True
3753,4,2,True
3754,-1,10,True
3756,-1,9,True
3757,10,8,True
3758,13,10,True
3759,10,9,True
3760,11,10,True
3761,13,-1,True
3762,12,-1,True
3763,4,2,True
3764,12,8,True
3765,13,8,True
3766,4,2,True
3944,4,2,True
3945,10,9,True
3946,10,8,True
3947,4,2,True
4009,12,9,True
4105,4,2,True
4122,14,10,True
4123,13,-1,True
4124,10,8,True
4194,-1,10,True
4195,-1,9,True
4196,-1,10,True
4197,10,8,True
4198,13,10,True
4199,-1,10,True
4238,-1,8,True
4239,-1,10,True
4240,-1,10,True
4241,-1,10,True
4242,-1,8,True
4243,-1,10,True
4245,4,2,True
4246,4,2,True
4247,13,8,True
4248,4,2,True
4249,6,4,True
4250,6,4,True
4251,10,9,True
4252,14,9,True
4253,12,9,True
4254,13,8,True
4255,13,10,True
4256,14,-1,True
4378,6,4,True
4379,6,4,True
4380,6,4,True
4381,6,4,True
4382,6,4,True
4383,6,4,True
4384,6,4,True
4385,12,8,True
4386,10,8,True
4387,11,9,True
4388,14,10,True
4389,11,9,True
4390,14,10,True
4391,10,9,True
4392,-1,10,True
4393,-1,10,True
4394,-1,9,True
4395,-1,10,True
4396,-1,8,True
4398,-1,10,True
4399,4,2,True
4400,4,2,True
4562,-1,9,True
4563,-1,9,True
4564,-1,10,True
4565,-1,10,True
4566,4,2,True
4567,4,2,True
4568,12,8,True
4569,10,8,True
4571,-1,10,True
4572,14,-1,True
4573,6,4,True
4574,6,4,True
4575,6,4,True
4576,4,2,True
4577,4,2,True
4652,13,-1,True
4653,12,9,True
4654,4,2,True
4655,11,10,True
4656,14,9,True
4657,11,8,True
4658,13,10,True
4660,13,9,True
4661,11,8,True
4663,13,9,True
4664,13,10,True
4666,12,8,True
4667,11,10,True
4668,11,9,True
4669,14,-1,True
4670,13,10,True
4701,13,9,True
4703,11,8,True
4704,4,2,True
4705,11,8,True
4706,13,10,True
4707,12,9,True
4708,10,9,True
4709,4,2,True
4824,4,2,True
4848,4,2,True
4891,4,2,True
4893,-1,9,True
4894,-1,10,True
4895,-1,9,True
4896,-1,8,True
4898,-1,8,True
4899,-1,9,True
4900,-1,10,True
4901,-1,9,True
4902,-1,8,True
4903,4,2,True
4904,6,4,True
4905,6,4,True
4906,6,4,True
4907,6,4,True
4908,6,4,True
4909,4,2,True
4910,-1,9,True
4911,-1,9,True
4912,-1,10,True
4913,-1,10,True
4914,-1,8,True
4915,-1,10,True
4916,4,2,True
4917,4,2,True
4975,10,9,True
4976,11,-1,True
5014,13,10,True
5015,10,-1,True
5016,13,10,True
5017,13,-1,True
5018,13,-1,True
5019,13,10,True
5020,11,-1,True
5021,4,2,True
5031,-1,8,True
5032,-1,9,True
5033,-1,9,True
5035,6,4,True
5036,6,4,True
5037,6,4,True
5038,6,4,True
5039,6,4,True
5040,6,4,True
5041,6,4,True
5042,6,4,True
5043,6,4,True
5068,-1,9,True
5070,-1,9,True
5071,-1,10,True
5072,-1,8,True
5073,-1,9,True
5076,-1,10,True
5077,-1,8,True
5078,-1,8,True
5079,-1,8,True
5080,-1,9,True
5081,-1,9,True
5082,-1,8,True
5083,6,4,True
5084,-1,10,True
5085,-1,8,True
5138,13,10,True
5139,11,9,True
5140,10,8,True
5142,13,10,True
5143,12,9,True
5144,13,10,True
5145,-1,8,True
5146,10,9,True
5147,14,9,True
5148,4,2,True
5258,12,-1,True
5261,4,2,True
5294,-1,9,True
5295,-1,10,True
5296,14,8,True
5297,13,8,True
5298,12,9,True
5299,14,10,True
5300,10,8,True
5302,10,9,True
5303,4,2,True
5304,-1,8,True
5305,11,10,True
5307,13,9,True
5308,11,9,True
5309,13,10,True
5310,10,9,True
5311,14,-1,True
5312,4,2,True
5313,4,2,True
5314,12,-1,True
5315,13,10,True
5316,4,2,True
5317,4,2,True
5351,12,-1,True
5352,14,8,True
5353,12,9,True
5354,4,2,True
5434,4,2,True
5435,6,4,True
5436,4,2,True
5437,-1,10,True
5622,-1,9,True
5623,4,2,True
5719,4,2,True
5720,12,9,True
5721,11,9,True
5722,6,4,True
5723,6,4,True
5724,6,4,True
5725,6,4,True
5726,6,4,True
5727,4,2,True
5856,11,9,True
5857,13,10,True
5858,-1,8,True
5859,13,10,True
5860,11,10,True
5863,-1,8,True
5864,4,2,True
5865,-1,8,True
5866,-1,10,True
5867,-1,10,True
5868,-1,8,True
5869,-1,10,True
5871,-1,8,True
5872,-1,8,True
5873,-1,8,True
5875,-1,10,True
5876,-1,9,True
5877,-1,9,True
5878,-1,10,True
5993,-1,10,True
5994,4,2,True
5995,12,9,True
5996,13,9,True
5997,-1,10,True
5999,-1,8,True
6000,4,2,True
6006,-1,8,True
6007,13,10,True
6008,12,8,True
6009,4,2,True
6064,13,9,True
6065,10,8,True
6066,10,8,True
6067,11,-1,True
6068,13,10,True
6069,12,-1,True
6097,4,2,True
6098,11,-1,True
6099,13,10,True
6100,14,10,True
6101,12,9,True
6102,14,8,True
6103,13,10,True
6105,-1,9,True
6106,-1,8,True
6107,13,10,True
6108,13,10,True
6110,2,1,True
6111,2,1,True
6112,10,8,True
6113,10,8,True
6114,4,2,True
6115,13,10,True
6116,13,9,True
6118,12,8,True
6119,4,2,True
6120,14,10,True
6121,10,9,True
6122,13,9,True
6123,10,8,True
6124,10,8,True
6125,4,2,True
6126,4,2,True
6127,13,9,True
6128,6,4,True
6129,4,2,True
6220,12,8,True
6263,11,8,True
6264,13,10,True
6265,11,10,True
6279,4,2,True
6280,6,4,True
6281,6,4,True
6283,-1,9,True
6284,-1,10,True
6285,4,2,True
6414,-1,9,True
6415,13,10,True
6416,13,10,True
6417,4,2,True
6418,-1,10,True
6419,-1,9,True
6420,-1,9,True
6421,-1,10,True
6422,-1,10,True
6423,-1,8,True
6424,-1,10,True
6425,-1,9,True
6426,-1,10,True
6427,-1,10,True
6428,-1,9,True
6429,-1,10,True
6430,-1,9,True
6431,-1,8,True
6432,4,2,True
6433,11,9,True
6434,4,2,True
6596,2,1,True
6597,2,1,True
6598,2,1,True
6599,2,1,True
6600,2,1,True
6601,2,1,True
6602,2,1,True
6603,2,1,True
6604,2,1,True
6605,2,1,True
6606,2,1,True
6607,2,1,True
6608,2,1,True
6609,2,1,True
6610,2,1,True
6611,2,1,True
6612,2,1,True
6613,2,1,True
6614,2,1,True
6615,2,1,True
6616,2,1,True
6617,2,1,True
6618,2,1,True
6619,2,1,True
6650,11,8,True
6651,13,8,True
6652,13,10,True
6653,10,9,True
6655,13,10,True
6656,11,8,True
6657,13,9,True
6658,14,-1,True
6659,-1,10,True
6660,6,4,True
6661,13,8,True
6662,13,10,True
6664,13,10,True
6665,13,9,True
6666,4,2,True
6667,4,2,True
6668,11,10,True
6669,10,9,True
6670,-1,10,True
6671,10,8,True
6672,14,-1,True
6673,4,2,True
6674,-1,9,True
6675,-1,10,True
6676,4,2,True
6696,14,9,True
6697,14,9,True
6698,13,10,True
6797,4,2,True
6798,4,2,True
6799,13,9,True
6800,11,9,True
6801,6,4,True
6802,6,4,True
6803,6,4,True
6804,6,4,True
6805,6,4,True
6806,6,4,True
6807,6,4,True
6808,6,4,True
6809,14,9,True
6810,12,9,True
6811,12,8,True
6812,11,-1,True
6813,11,8,True
6814,13,10,True
6815,11,9,True
6887,13,-1,True
6888,12,8,True
6889,10,8,True
6890,10,9,True
6891,11,9,True
6892,14,-1,True
6893,11,9,True
6894,11,9,True
6895,13,10,True
6896,14,10,True
6897,11,9,True
6899,10,9,True
6953,4,2,True
6954,14,8,True
6955,12,8,True
6956,10,9,True
6957,10,-1,True
6970,4,2,True
6971,-1,10,True
6972,-1,10,True
6974,-1,9,True
6975,4,2,True
6976,6,4,True
6977,6,4,True
6978,6,4,True
6979,6,4,True
6980,4,2,True
7107,-1,9,True
7108,4,2,True
7109,11,10,True
7110,13,8,True
7111,-1,10,True
7112,4,2,True
7113,13,9,True
7114,4,2,True
7115,-1,10,True
7117,-1,10,True
7118,11,9,True
7119,11,-1,True
7120,12,-1,True
7121,11,10,True
7122,13,10,True
7123,-1,8,True
7124,-1,8,True
7125,10,9,True
7126,13,10,True
7127,13,-1,True
7128,-1,10,True
7130,4,2,True
7226,13,9,True
7227,13,-1,True
7228,4,2,True
7255,6,4,True
7256,6,4,True
7268,-1,8,True
7269,-1,10,True
7270,-1,9,True
7271,4,2,True
7272,4,2,True
7273,11,9,True
7274,4,2,True
7275,11,-1,True
7277,4,2,True
7278,-1,8,True
7279,-1,8,True
7280,-1,10,True
7281,-1,9,True
7282,-1,9,True
7284,11,-1,True
7285,2,1,True
7286,2,1,True
7287,2,1,True
7288,2,1,True
7289,2,1,True
7290,2,1,True
7291,2,1,True
7292,2,1,True
7293,2,1,True
7294,4,2,True
7420,6,4,True
7421,6,4,True
7422,13,10,True
7423,6,4,True
7424,6,4,True
7425,-1,9,True
7426,-1,9,True
7427,-1,9,True
7429,13,10,True
7430,11,10,True
7431,4,2,True
7470,14,-1,True
7522,11,10,True
7523,13,10,True
7524,10,8,True
7525,4,2,True
7526,4,2,True
7527,13,9,True
7528,10,9,True
7529,-1,9,True
7530,13,10,True
7531,13,8,True
7532,13,10,True
7533,12,-1,True
7534,13,9,True
7535,13,10,True
7536,12,8,True
7537,14,-1,True
7538,10,9,True
7667,10,8,True
7668,12,10,True
7670,14,-1,True
7671,11,9,True
7681,6,4,True
7682,6,4,True
7683,6,4,True
7684,6,4,True
7685,6,4,True
7686,11,9,True
7687,14,-1,True
7688,13,-1,True
7689,11,10,True
7690,12,8,True
7691,12,9,True
7692,4,2,True
7693,6,4,True
7694,6,4,True
7695,6,4,True
7696,6,4,True
7697,11,9,True
7698,11,9,True
7699,14,-1,True
7700,10,9,True
7702,13,9,True
7703,10,9,True
7704,10,-1,True
7705,4,2,True
7835,-1,9,True
7836,-1,10,True
7838,-1,10,True
7839,-1,9,True
7841,4,2,True
7842,-1,8,True
7843,11,9,True
7844,13,-1,True
7845,4,2,True
7846,4,2,True
7848,-1,10,True
7849,10,8,True
7850,12,-1,True
7851,12,8,True
7852,4,2,True
7883,14,9,True
7884,14,9,True
7991,13,10,True
7993,12,8,True
7994,14,-1,True
7995,10,8,True
7996,13,8,True
7997,10,9,True
7998,6,4,True
7999,4,2,True
8000,4,2,True
8001,11,9,True
8002,13,10,True
8003,12,-1,True
8138,14,-1,True
8140,11,9,True
8141,13,9,True
8142,13,9,True
8144,13,10,True
8158,4,2,True
8373,14,-1,True
8374,13,10,True
8375,4,2,True
8376,13,10,True
8377,13,10,True
8378,14,-1,True
8379,6,4,True
8380,6,4,True
8381,6,4,True
8382,6,4,True
8383,6,4,True
8384,6,4,True
8385,6,4,True
8386,4,2,True
8387,4,2,True
8388,12,9,True
8389,14,8,True
8390,13,9,True
8391,4,2,True
8463,4,2,True
8464,4,2,True
8466,-1,8,True
8467,-1,10,True
8468,-1,9,True
8469,-1,9,True
8470,-1,8,True
8471,4,2,True
8472,12,-1,True
8473,4,2,True
8474,14,-1,True
8475,13,9,True
8476,4,2,True
8477,13,9,True
8478,11,9,True
8479,13,9,True
8481,13,10,True
8482,11,-1,True
8483,13,10,True
8484,13,8,True
8485,11,10,True
8486,13,10,True
8487,4,2,True
8495,13,10,True
8588,4,2,True
8589,6,4,True
8590,6,4,True
8591,6,4,True
8592,6,4,True
8594,10,8,True
8595,13,9,True
8596,4,2,True
8597,-1,10,True
8598,10,8,True
8599,12,-1,True
8600,6,4,True
8601,6,4,True
8602,-1,9,True
8604,-1,10,True
8605,6,4,True
8606,6,4,True
8607,6,4,True
8608,6,4,True
8609,6,4,True
8610,6,4,True
8611,6,4,True
8612,6,4,True
8613,14,-1,True
8614,4,2,True
8615,4,2,True
8763,13,10,True
8764,10,8,True
8765,13,9,True
8766,-1,8,True
8767,14,10,True
8768,11,8,True
8769,14,9,True
8770,14,-1,True
8771,14,-1,True
8772,-1,8,True
8773,13,10,True
8774,13,10,True
8775,-1,8,True
8776,10,-1,True
8777,4,2,True
8778,4,2,True
8779,4,2,True
8780,-1,9,True
8781,6,4,True
8782,6,4,True
8783,6,4,True
8784,-1,10,True
8786,-1,10,True
8787,-1,10,True
8788,4,2,True
8789,-1,9,True
8791,10,9,True
8792,4,2,True
8793,13,-1,True
8794,4,2,True
8795,4,2,True
8948,-1,9,True
8949,4,2,True
8950,13,9,True
8951,6,4,True
8952,6,4,True
8953,6,4,True
8954,6,4,True
8955,6,4,True
8956,6,4,True
8957,6,4,True
8958,6,4,True
8959,6,4,True
8960,6,4,True
8961,6,4,True
8962,-1,10,True
8963,-1,9,True
8964,-1,10,True
8965,-1,9,True
8966,-1,9,True
8967,-1,8,True
8968,-1,10,True
8970,-1,10,True
8971,4,2,True
9098,-1,9,True
9099,11,-1,True
9100,13,-1,True
9101,14,-1,True
9102,12,8,True
9103,4,2,True
9104,4,2,True
9105,4,2,True
9106,6,4,True
9107,6,4,True
9108,-1,9,True
9109,-1,10,True
9110,-1,8,True
9111,-1,9,True
9112,-1,9,True
9114,-1,8,True
9116,-1,10,True
9119,-1,10,True
9121,-1,9,True
9122,-1,10,True
9123,-1,8,True
9124,-1,10,True
9125,-1,8,True
9126,-1,8,True
9127,-1,10,True
9128,-1,8,True
9130,-1,8,True
9131,4,2,True
9294,12,-1,True
9295,13,10,True
9297,13,9,True
9298,4,2,True
9299,2,1,True
9300,2,1,True
9301,2,1,True
9302,2,1,True
9303,2,1,True
9304,2,1,True
9305,2,1,True
9306,4,2,True
9307,14,-1,True
9308,11,8,True
9310,-1,10,True
9311,4,2,True
9312,-1,8,True
9313,13,9,True
9314,14,8,True
9315,10,9,True
9316,4,2,True
9317,6,4,True
9318,13,9,True
9319,14,-1,True
9320,13,10,True
9321,13,-1,True
9322,11,9,True
9324,13,8,True
9325,10,8,True
9326,11,9,True
9327,13,10,True
9328,13,9,True
9330,4,2,True
9331,-1,10,True
9332,-1,10,True
9425,12,9,True
9426,14,-1,True
9427,4,2,True
9440,14,8,True
9441,11,9,True
9442,6,4,True
9443,6,4,True
9444,13,10,True
9446,12,-1,True
9447,4,2,True
9449,13,8,True
9450,10,9,True
9451,-1,10,True
9452,11,-1,True
9453,-1,8,True
9454,12,-1,True
9455,13,-1,True
9456,13,-1,True
9457,-1,8,True
9458,12,10,True
9459,-1,8,True
9460,10,9,True
9461,13,-1,True
9462,10,8,True
9463,4,2,True
9464,-1,9,True
9465,4,2,True
9557,4,2,True
9558,-1,10,True
9559,-1,9,True
9560,-1,9,True
9561,-1,8,True
9562,14,9,True
9563,13,8,True
9564,14,8,True
9565,13,9,True
9567,13,8,True
9568,13,10,True
9569,13,9,True
9570,4,2,True
9571,4,2,True
9572,13,8,True
9573,4,2,True
9574,6,4,True
9575,2,1,True
9576,2,1,True
9577,2,1,True
9578,2,1,True
9579,2,1,True
9580,13,10,True
9581,13,10,True
9582,10,8,True
9583,13,10,True
9709,-1,9,True
9710,-1,9,True
9711,-1,10,True
9712,-1,10,True
9713,-1,10,True
9714,14,-1,True
9715,10,8,True
9716,4,2,True
9717,14,10,True
9718,13,9,True
9719,-1,10,True
9720,4,2,True
9721,6,4,True
9722,-1,9,True
9723,13,10,True
9725,-1,9,True
9726,11,9,True
9727,10,8,True
9728,11,9,True
9729,13,10,True
9730,-1,8,True
9731,10,8,True
9733,13,10,True
9735,4,2,True
9736,-1,10,True
9737,-1,8,True
9739,11,-1,True
9740,11,-1,True
9741,-1,8,True
9742,4,2,True
9862,6,4,True
9863,12,-1,True
9864,11,10,True
9865,12,-1,True
9866,14,-1,True
9868,13,9,True
9869,4,2,True
9870,4,2,True
9871,4,2,True
9872,4,2,True
10001,4,2,True
10002,-1,10,True
10004,-1,10,True
10005,-1,8,True
10006,4,2,True
10007,4,2,True
10008,4,2,True
10009,4,2,True
10010,4,2,True
10011,11,10,True
10012,13,10,True
10120,4,2,True
10121,4,2,True
10122,12,-1,True
10123,10,8,True
10124,4,2,True
10125,13,10,True
10126,11,10,True
10127,4,2,True
10128,2,1,True
10129,2,1,True
10130,2,1,True
10211,-1,8,True
10213,4,2,True
10214,-1,10,True
10215,-1,9,True
10217,-1,10,True
10218,-1,9,True
10220,-1,9,True
10222,-1,9,True
10223,-1,10,True
10224,-1,9,True
10227,-1,10,True
10228,4,2,True
10451,10,8,True
10452,10,8,True
10453,12,8,True
10454,12,8,True
10455,6,4,True
10456,6,4,True
10457,12,8,True
10458,11,10,True
10459,11,-1,True
10460,13,10,True
10461,10,9,True
10462,13,10,True
10463,11,9,True
10464,-1,10,True
10465,12,9,True
10467,10,-1,True
10468,6,4,True
10469,6,4,True
10470,6,4,True
10473,-1,8,True
10474,4,2,True
10576,-1,9,True
10577,-1,10,True
10578,-1,9,True
10595,-1,9,True
10596,-1,9,True
10597,-1,9,True
10598,4,2,True
10599,10,-1,True
10600,4,2,True
10601,4,2,True
10602,10,9,True
10603,-1,8,True
10604,13,-1,True
10605,-1,8,True
10606,14,-1,True
10607,-1,8,True
10608,6,4,True
10609,6,4,True
10610,4,2,True
10611,10,8,True
10612,10,8,True
10613,-1,9,True
10728,14,9,True
10729,10,8,True
10730,-1,10,True
10731,4,2,True
10732,-1,9,True
10733,-1,10,True
10734,10,-1,True
10735,4,2,True
10737,-1,9,True
10738,-1,9,True
10739,-1,9,True
10740,-1,10,True
10741,4,2,True
10742,-1,10,True
10744,10,8,True
10745,11,8,True
10746,13,10,True
10747,4,2,True
10820,13,9,True
10821,13,8,True
10822,13,10,True
10823,11,8,True
10824,4,2,True
10826,10,8,True
10828,11,8,True
10829,6,4,True
10925,-1,10,True
10927,-1,8,True
10928,12,8,True
10929,13,9,True
10930,11,10,True
10931,11,8,True
10932,13,10,True
10933,13,9,True
10934,13,10,True
10935,13,9,True
10936,11,-1,True
10937,13,-1,True
10938,13,9,True
10939,10,9,True
10940,14,8,True
10941,12,8,True
10942,-1,8,True
10943,14,10,True
10944,13,-1,True
10945,-1,9,True
10946,14,-1,True
10947,10,9,True
10948,13,10,True
10949,14,-1,True
10950,11,9,True
10951,10,-1,True
10952,11,-1,True
10953,13,10,True
10954,13,10,True
10955,14,-1,True
10956,14,-1,True
10957,12,8,True
10958,13,-1,True
10959,-1,9,True
10960,13,10,True
10961,10,8,True
10962,-1,8,True
10963,11,8,True
10964,13,-1,True
10965,10,8,True
10966,14,9,True
10967,10,9,True
10968,11,8,True
10969,4,2,True
10970,4,2,True
10971,-1,10,True
10972,-1,10,True
10973,-1,9,True
10974,-1,8,True
10975,4,2,True
10976,6,4,True
10977,6,4,True
10978,6,4,True
10979,6,4,True
10980,6,4,True
10981,4,2,True
11099,-1,8,True
11100,-1,8,True
11101,-1,9,True
11102,-1,9,True
11103,-1,9,True
11104,-1,10,True
11105,-1,10,True
11106,-1,8,True
11108,-1,8,True
11109,-1,10,True
11111,-1,10,True
11165,13,10,True
11166,12,10,True
11167,13,9,True
11168,12,-1,True
11169,13,10,True
11170,13,10,True
11172,10,9,True
11173,13,10,True
11174,14,-1,True
11175,13,8,True
11176,13,9,True
11177,13,10,True
11178,12,-1,True
11179,10,9,True
11205,10,-1,True
11206,13,-1,True
11207,10,-1,True
11208,4,2,True
11237,14,10,True
11238,14,9,True
11239,-1,10,True
11245,6,4,True
11246,6,4,True
11285,4,2,True
11286,4,2,True
11287,-1,10,True
11288,-1,9,True
11289,-1,9,True
11291,-1,9,True
11292,-1,9,True
11293,-1,8,True
11330,12,-1,True
11331,14,-1,True
11332,11,9,True
11334,10,8,True
11385,13,10,True
11386,10,8,True
11387,13,8,True
11388,4,2,True
11447,12,8,True
11448,11,9,True
11449,13,10,True
11450,11,9,True
11451,13,-1,True
11452,13,-1,True
11453,4,2,True
11454,14,8,True
11455,13,10,True
